,abstract,image,links,noticia,titulos,categorias
0,As irregularidades teriam ocorrido entre agosto de 2013 e março de 2014,mgr200718visita_clinicas074-8411147.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641299-por-prescricao-pgr-pede-para-arquivar-inquerito-contra-padilha.html,"A procuradora-geral da República, Raquel Dodge, pediu o arquivamento de um inquérito do Supremo Tribunal Federal (STF) que investiga se o ministro da Casa Civi, Eliseu Padilha (MDB), cometeu crime ambiental. Raquel Dodge concordou com os advogados do ministro, que alegaram que os supostos crimes já estão prescritos. A decisão caberá ao ministro Ricardo Lewandowski, relator do caso, mas a praxe na corte é atender às recomendações da PGR.As irregularidades teriam ocorrido entre agosto de 2013 e março de 2014. O prazo de prescrição para o crime é de oito anos. Entretanto esse prazo cai pela metade quando os investigados têm mais de 70 anos, caso de Padilha.O inquérito foi aberto em março do ano passado, por ordem de Lewandowski, a pedido do então procurador-geral, Rodrigo Janot. A empresa Girassol Reflorestamento e Imobiliária, da qual o ministro seria sócio, é suspeita de ter construído irregularmente um canal de drenagem no Balneário Dunas Altas, na cidade gaúcha de Palmares do Sul.Em dezembro do ano passado, Raquel Dodge pediu para Padilha prestar esclarecimentos. Lewandowski autorizou. No mesmo documento em que alegou ter ocorrido prescrição, a defesa também manifestou que, caso o pedido para extinguir não seja atendido, quer que os esclarecimentos sejam feitos por escrito.Os indícios contra Padilha estavam na 7ª Vara Federal de Porto Alegre. Em 2016, ele se tornou ministro e, com isso, adquiriu o direito ao foro especial, e os autos foram enviados ao STF em agosto. Agora, a procuradora-geral quer que o caso volte para a 7ª Vara, caso haja necessidade de investigar os outros sócios da Girassol Reflorestamento e Imobiliária.Eliseu Padilha ainda é alvo de outros dois inquéritos no STF, abertos no ano passado, em razão da delação de executivos da Odebrecht. ","Por prescrição, PGR pede para arquivar inquérito contra Padilha","{mdb, rs}"
0,O PSB nacional está dividido entre o apoio a Ciro e a neutralidade,0,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641311-marcio-lacerda-descarta-ser-vice-de-ciro-gomes.html,"Pré-candidato ao governo de Minas Gerais e diante da indefinição de seu partido sobre o rumo a tomar na eleição presidencial, o ex-prefeito de Belo Horizonte Marcio Lacerda (PSB) descartou, nesta terça-feira, a possibilidade de ser vice na chapa do presidenciável Ciro Gomes (PDT).""Não tem mais tempo político viável para isso. Nossa convenção (do PSB mineiro) é no sábado, e não dá para, no dia seguinte, mudar de ideia, desmontaria toda a construção que estamos fazendo aqui. Isso (ser vice) poderia ter sido avaliado de forma aberta, se essa decisão tivesse sido tomada no dia 30, conforme foi convocado inicialmente"", afirmou Lacerda.O PSB nacional está dividido entre o apoio a Ciro e a neutralidade. Diante do impasse, o governador de São Paulo, Márcio França (PSB), passou a defender o lançamento de candidatura própria, o que também não uniu o partido.Sem conseguir chegar a um acordo, o PSB cancelou uma reunião da Executiva Nacional que estava marcada para ontem e adiou a decisão para a convenção nacional, que será realizada no último dia do prazo, no próximo domingo. Presidente do PDT, Carlos Lupi tentou minimizar o revés. ""Ele (Lacerda) já me disse isso há mais de 15 dias, ele é candidato a governador.""",Marcio Lacerda descarta ser vice de Ciro Gomes,"{psb, mg, pdt, sp}"
0,"Indagado sobre como se portará quando receber a fatura dos partidos que o apoiam, como os do Centrão, Alckmin disse que, se esses partidos pedirem algo inadequado, não serão atendidos",0,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641323-geraldo-alckmin-diz-que-se-centrao-pedir-algo-inadequado-nao-sera-atendido.html,"O presidenciável do PSDB, Geraldo Alckmin, afirmou, na manhã de ontem, em entrevista ao Jornal Gente, da Rádio Bandeirantes de São Paulo, que é preciso ter maioria para avançar no processo eleitoral. ""Numa campanha curta, como esta, o tempo no rádio e na TV faz diferença, ainda mais quando não sou muito conhecido fora de São Paulo.""Indagado sobre como se portará quando receber a fatura dos partidos que o apoiam, como os do Centrão, Alckmin disse que, se esses partidos pedirem algo inadequado, não serão atendidos.O presidenciável do PSDB também voltou a destacar: ""quem for eleito deve aproveitar a legitimidade das urnas pra fazer as mudanças constitucionais necessárias que o País necessita"", como as reformas tributária, política e previdenciária.Indagado sobre quem poderá ser o vice em sua chapa, Alckmin brincou: ""Também gostaria de saber."" E repetiu que o escolhido não deve ser de São Paulo nem do PSDB. ""Temos grandes nomes"", disse, citando o correligionário Tasso Jereissati (PSDB-CE), mas admitindo que ele é de seu partido.","Geraldo Alckmin diz que, se Centrão pedir algo inadequado, não será atendido","{psdb, sp, ce}"
0,"Ele disse acreditar que o modelo posto hoje em dia, em que as contratações são feitas pelo menor preço, acaba por beneficiar as grandes empresas",0,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641326-guilherme-boulos-promete-rever-lei-de-licitacoes.html,"O candidato do PSOL à presidência da República, Guilherme Boulos, defendeu, na tarde de ontem, uma revisão na Lei nº 8.666, que regulamenta as licitações no país. Em palestra para empresários da Associação Comercial do Rio de Janeiro (ACRJ), Boulos disse que o objetivo é desburocratizar as licitações e, ao mesmo tempo, criar mecanismos que evitem a prática de cartéis e fraudes nessas disputas.O candidato, identificado com ideias de esquerda e defensor do papel do Estado como fonte de desenvolvimento econômico, deu poucos detalhes de como faria isso na prática. Disse que a ideia é que empresas menores possam contratar com o Estado com mais facilidade do que ocorre atualmente.Ele disse acreditar que o modelo posto hoje em dia, em que as contratações são feitas pelo menor preço, acaba por beneficiar as grandes empresas, que têm economia de escala e capacidade de cobrar menos pelos serviços prestados.Segundo Boulos, a lei atual não impediu a organização de cartéis em diversas obras públicas recentes. A fala do candidato socialista foi interpretada como um aceno à plateia formada por comerciantes do estado do Rio de Janeiro, a maior parte deles liberal na economia.Ao propor desburocratizar a lei de licitações, Boulos estaria falando principalmente ao pequeno e médio empresário que não consegue competir com as grandes corporações quando o assunto é contratações com o poder público.Boulos afirmou ainda que, caso eleito, irá direcionar os recursos do Banco Nacional de Desenvolvimento Econômico e Social (Bndes) exclusivamente para pequenas e médias empresas. As grandes teriam que buscar crédito em bancos comerciais, já que, em suas palavras, teriam capacidade de negociar melhores juros no mercado do que empresas de menor porte.",Guilherme Boulos promete rever lei de licitações,"{psol, ac, rj}"
0,"Muito questionado por já ter dito que não entende nada de economia, o presidenciável de extrema-direita descartou que possa haver um desentendimento entre ele e Guedes no futuro",0,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641328-bolsonaro-diz-que-nao-tem-plano-b-para-a-economia-sem-seu-orientador.html,"Pré-candidato à presidência pelo PSL, o deputado federal Jair Bolsonaro afirmou que não tem um plano B caso o economista Paulo Guedes, seu consultor na área econômica, deixe de segui-lo por algum motivo. Em entrevista ao programa Roda Viva, da TV Cultura, na noite de segunda-feira, o deputado federal reafirmou ser contra a cota para negros, disse que o Brasil não tem responsabilidade sobre os mais de 350 anos de escravidão, relativizou a prática de torturas durante o regime militar, criticou a entrada de refugiados no País e defendeu o voto impresso.Muito questionado por já ter dito que não entende nada de economia, o presidenciável de extrema-direita descartou que possa haver um desentendimento entre ele e Guedes no futuro que ponha em risco a estabilidade do País. Bolsonaro voltou a se referir ao seu consultor como o ""Posto Ipiranga"", a quem tem delegado a função de responder questões sobre o mercado.",Bolsonaro diz que não tem plano B para a economia sem seu orientador,{psl}
0,Prefeitura condiciona retomada do diálogo com Simpa ao fim da greve,fv120718camara059-8401620.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641353-com-termino-do-recesso-pacote-volta-ao-plenario.html,"A Câmara da Capital retoma hoje o trabalho após o recesso parlamentar em meio à greve do funcionalismo municipal e com a apreciação dos projetos remanescentes do pacote que o prefeito Nelson Marchezan Júnior (PSDB) enviou ao Legislativo em regime de urgência. Entre os principais está o primeiro na ordem de votação, que cria a previdência complementar dos servidores, seguido pelo projeto que altera a planta de valores genéricos do Imposto sobre propriedade Predial e Territorial Urbana (IPTU).Para a retomada dos trabalhos, o líder do governo na Câmara, Moisés Barbosa (PSDB), aposta na consciência dos colegas de Parlamento para que ""tenham coerência com seus discursos"", citando como exemplo o PT, que se declarou contra a criação da Previdência complementar no município de Porto Alegre. ""Essa foi uma das maiores bandeiras do ex-presidente (Luiz Inácio) Lula (da Silva, PT). Se num futuro governo estiver o PT, vão apresentar e dizer que é uma maravilha"", criticou.Ainda assim, mais que a própria oposição, são a base e os vereadores considerados independentes que preocupam o governo. Às vésperas do recesso, o Executivo sofreu uma derrota com a rejeição ao projeto que diminuía o reajuste automático e extinguia os adicionais por tempo de serviço dos servidores municipais, que atingiu apenas seis dos 24 votos necessários para a aprovação - alguns vereadores não chegaram nem a registrar o voto.""Acredito que, no maior bloco, dos independentes, existem vereadores que pensam no futuro da cidade. Nossa estratégia é chamar para que saibam que não é projeto de governo"", declarou Barboza. Com os servidores em greve, a expectativa é que as galerias estejam lotadas de opositores das propostas do Executivo. ""Não querem dar governabilidade ao governo, mas reclamam do buraco na rua, do pagamento do servidor"", disse o vereador. ""Gostaria muito que a sociedade estivesse na galeria, mas entendemos que a sociedade está trabalhando para gerar impostos para o pagamento dos servidores"", criticou.Ontem à noite, a prefeitura emitiu nota criticando a greve do funcionalismo: ""O Simpa (Sindicato dos Municipários) mostrou ao Legislativo e à sociedade a face mais egoísta e radical de um sindicalismo ultrapassado. Por isso, o governo municipal só voltará a receber representantes do Simpa quando a greve for encerrada e o respeito, restaurado"". Pela manhã, a categoria fez uma caminhada até o Paço Municipal, onde tentou audiência com o Executivo.","Com término do recesso, pacote volta ao plenário","{psdb, ac, pt, rs}"
0,"No Sindicato das Indústrias da Construção Civil, pedetista defendeu alíquota básica do ICMS de 17,75% para 2019",jairo_jorge_palestrou_no_sinduscon___foto_flavia_lima_moreira-8421083.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641240-jairo-jorge-quer-reduzir-impostos-e-burocracia.html,"Ao palestrar para um grupo empresários do Sindicato das Indústrias da Construção Civil do Rio Grande do Sul (Sinduscon), em uma reunião-almoço realizada ontem, o candidato ao governo do Estado e ex-prefeito de Canoas Jairo Jorge (PDT) projetou a diminuição de impostos - através de uma Lei do Gatilho estadual - e da burocracia, com a instalação do Escritório do Empreendedor. Para o pedetista, aliás, medidas como essas devem ser tomadas nos primeiros 100 dias de governo.Jairo Jorge chegou à sede do Sinduscon ao meio-dia, pontualmente. Estava acompanhado do vice, o empresário Cláudio Bier (PV) - que também é presidente do Sindicato das Indústrias de Máquinas e Implementos Agrícolas no Rio Grande do Sul (Simers) e vice-presidente da Federação das Indústrias do Rio Grande do Sul (Fiergs). Bier conhecia a maioria dos empreendedores que assistiram à palestra. Antes de começar o evento, apresentou muitos deles ao pedetista.Aliás, o candidato a vice-governador foi convidado a falar no final do evento. Ele revelou que, antes de aceitar o convite de Jairo Jorge para concorrer, perguntou a funcionários da Fiergs que moravam em Canoas o que acharam da gestão do ex-prefeito. Também conversou com a ex-vice-prefeita Beth Colombo (PRB) para saber se Jairo costumava ouvi-la na hora de tomar decisões.""Os funcionários da Fiergs elogiaram bastante a gestão. E a Beth disse que o Jairo ouvia sempre ela. Por isso topei o desafio. Mas com duas condições: não fazermos um governo nem de esquerda, nem de direita; e não aumentarmos impostos"", revelou Bier.Aliás, apresentação do pedetista - ilustrada por um telão com gráficos sobre a situação financeira do Rio Grande do Sul - estava em consonância com as exigências de Bier. Durante a explanação, o pedetista reforçou dois aspectos da sua biografia, que devem ser utilizados durante a campanha: o perfil conciliador que o levou a liderar uma coalizão de 17 partidos em Canoas e as medidas tomadas pelo seu governo naquele município.A Lei do Gatilho foi um dos feitos que Jairo Jorge acredita poder ampliar para todo o Estado. Aprovada em 2009 em Canoas, a lei autoriza redução do Imposto Sobre Serviço de Qualquer Natureza (ISSQN) sempre que a arrecadação aumentar. Por outro lado, apesar de não ter acontecido na gestão do ex-prefeito, permite o aumento do imposto até o limite de 2% se a arrecadação diminuir. Um dos slides apresentado pelo ex-prefeito, mencionava que a receita do município cresceu de R$ 477 milhões para R$ 2 bilhões, entre 2009 e 2014.Em nível estadual, a lei incidiria sobre o Imposto sobre Circulação de Mercadorias e Serviços (ICMS), como uma alternativa para aumentar a arrecadação e, ao mesmo tempo, diminuir a carga tributária. ""A Lei do Gatilho pode ser aplicada no Estado. Não para alíquota básica cair de 18% para 17%, porque isso quebraria as finanças do Rio Grande do Sul. A minha proposta é fazer um gatilho de 0,20% ou 0,25% (de redução). Por exemplo, a partir de 1 de julho de 2019, a alíquota básica já cairia para 17,75%. E a de combustíveis teria um gatilho de 1%, caindo de 20% para 19%"", propôs Jairo Jorge.Outra medida que o pedetista pretende expandir para todo o Estado, caso ganhe as eleições, é o Escritório do Empreendedor, que agilizou as licenças para empreendimentos, concentrando todos os setores da prefeitura que trabalham nesse processo num único local.""No governo do Estado, a ex-secretária do Ambiente e Desenvolvimento Sustentável Ana Pellini fez um excelente trabalho, diminuindo o tempo de licenciamento para 90 dias. Mas, em Canoas, diminuímos para 60 dias, o que representou a abertura de 19.808 novas empresas em oito anos"", afirmou - apontando para o telão com dados sobre os resultados do Escritório do Empreendedor. Na avaliação de Jairo Jorge, essas medidas devem ser tomadas no início de um eventual governo seu. ""Os primeiros 100 dias de governo mostram a personalidade do governo. Se for indeciso nesse período, vai ser indeciso no governo inteiro. O (governador José Ivo) Sartori (MDB) tomou muitas decisões importantes, mas só as encaminhou depois de nove meses. Acho que as medidas importantes devem ser encaminhadas no segundo dia de gestão"", alfinetou o pedetista.",Jairo Jorge quer reduzir impostos e burocracia,"{ac, pv, rs, mdb, pdt, prb}"
0,Diretório nacional do PT vai entrar com recurso para derrubar decisão de não lançar candidato ao Senado do diretório cearense,mc12052017_debate_senadores_9200-1539960.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641376-gleisi-diz-que-pt-nao-apoiara-eunicio-oliveira-no-ceara.html,"A presidente do PT, Gleisi Hoffmann, disse nesta terça-feira (31) que o Diretório Nacional do partido irá entrar com um recurso junto ao Diretório petista no Ceará para derrubar decisão da legenda no Estado de não indicar nome ao Senado Federal nas eleições deste ano. A estratégia foi articulada pelo governador Camilo Santana (PT-CE), com objetivo de facilitar a reeleição do senador Eunício Oliveira (MDB-CE) no Estado, de quem Santana é aliado informal.""Nós devemos ter um recurso a esse respeito no diretório nacional. Já fomos avisados disso, vamos discutir essa situação no diretório, portanto, é afirmar que o presidente Lula não mandou nenhuma carta de apoio a Eunício e não apoiaremos Eunício. A discussão sobre a vaga será feita no diretório nacional. Ele (Camilo Santana) que tem que responder sobre isso (proximidade com Eunício), estou falando da posição do PT. Nós não apoiamos o Eunício, temos uma posição contrária a ele e o governador sabia disso. Já tinha manifestado a esse respeito"", disse Gleisi.A opção de não ter candidato ao Senado foi tomada em votação realizada pelos militantes do partido no Ceará. O grupo ligado a Camilo Santana obteve ampla maioria. Com isso, a chapa do governador cearense abre as portas também para Cid Gomes, irmão e coordenador da campanha de Ciro disputar uma das vagas àquela Casa. Uma coligação gigante apoia a reeleição de Santana. O PDT de Ciro é um dos partidos que fazem parte dela.Como mostrou a Coluna do Estadão, a estratégia de Camilo Santana rifou as chances do partido tentar reeleger um senador do próprio partido, no caso José Pimentel (PT-CE), que pleiteava uma vaga na chapa. ""Lamento muito a decisão do meu partido de abrir mão de disputar uma das duas vagas ao Senado Federal. As consequências serão históricas e percebidas a partir de 2019"", disse o petista.A situação deve se repetir em outros Estados. No Amazonas, o PT abriu mão de lançar candidato ao Senado para apoiar a reeleição de Vanessa Grazziotin (PCdoB). No Piauí, o partido vai apoiar Ciro Nogueira (PP) em detrimento de tentar reeleger Regina Sousa (PT). No Amapá, vai de João Capiberibe (PSB).No Maranhão, o partido rifou a candidatura própria para apoiar os nomes escolhidos pelo governador Flávio Dino (PCdoB). Não vai indicar nem os suplentes. Com isso, o PT vai completar 12 anos sem lançar candidato no Estado.",Gleisi diz que PT não apoiará Eunício Oliveira no Ceará,"{pp, ma, pt, ap, mdb, pdt, am, ce, pcdob, psb, pi}"
0,Tucano renunciou ao governo do Paraná em abril e é pré-candidato ao Senado,eco_40442-474480.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641350-desembargador-poe-inquerito-contra-richa-sob-fiscalizacao-da-justica-eleitoral.html,"O desembargador Luiz Fernando Wowk Penteado, do Tribunal Regional Eleitoral do Paraná, determinou, em caráter liminar, que a investigação sobre suposto repasse de R$ 2,5 milhões da Odebrecht ao ex-governador do Paraná Beto Richa (PSDB) fique sob fiscalização da Justiça Eleitoral. A decisão atende a um recurso do tucano contra a ordem da 177ª Zona Eleitoral da capital paranaense, que havia devolvido o inquérito para o juiz Sérgio Moro.""Defiro o pedido liminar para o fim de determinar o prosseguimento da presente investigação policial sob fiscalização da 177ª Zona Eleitoral de Curitiba"", ordenou o desembargador.A investigação apura se o pré-candidato ao Senado Beto Richa cometeu crimes no processo de licitação para duplicação da PR-323. O caso investiga suposto favorecimento à Odebrecht em troca de dinheiro para a campanha de reeleição do tucano ao governo, em 2014.Em junho, o processo foi enviado à Justiça Eleitoral por Moro, por determinação da Corte Especial do Superior Tribunal de Justiça (STJ), que acolheu pedido da defesa de Richa. O processo de investigação corria na Corte, mas foi para a primeira instância depois que o tucano renunciou ao cargo de governador, em abril, para disputar as eleições.Ao remeter o inquérito, Moro pediu que a Vara Eleitoral devolvesse ""os autos oportunamente para o prosseguimento das investigações por crime de corrupção, lavagem e fraude à licitação"".A juíza eleitoral Mayra Rocco Stainsack retornou o processo a Sérgio Moro na semana passada. No dia 26 de julho, o vice-presidente do Superior Tribunal de Justiça, Humberto Martins, manteve nas mãos do juiz Sérgio Moro a investigação, negando uma reclamação do tucano contra a decisão de Mayra Rocco, da 117ª Vara Eleitoral do Paraná.Após a decisão da magistrada, Beto Richa entrou com um recurso. O tucano alegou que ""os delitos investigados pela Justiça Eleitoral e aqueles apurados pela Justiça Federal Comum são autônomos, não havendo, portanto, conexão entre eles"".Ao Tribunal Regional Eleitoral, o tucano reclamou também de cerceamento de defesa ""em virtude da ausência de acesso aos autos da investigação policial"". Beto Richa argumentou ainda que a ""competência para processamento do presente inquérito policial é exclusivamente da Justiça Eleitoral, na medida em que não há qualquer indício da prática de delito comum a ensejar a remessa dos autos para a Justiça Federal Comum"".De acordo com o ex-governador, ""a remessa da investigação para instância absolutamente incompetente eivará de nulidade a apuração dos fatos"".Na decisão, o desembargador afirmou que ""a possibilidade de lesão se faz presente e é evidente na medida em que se trata de investigação criminal em curso, na qual deve-se buscar a estrita observância das regras constitucionais e processuais"".""Esclareço que o e. STJ, em sede de agravo regimental, acolheu o pedido de remessa do presente inquérito policial apenas para a Justiça Eleitoral de primeiro grau no Estado do Paraná, consignando que, neste momento da investigação, não existem, em tese, elementos objetivos de conexão entre os supostos crimes eleitorais cometidos pelo investigado e eventuais delitos de competência da Justiça Comum que justifiquem o encaminhamento destes autos também à 13ª Vara Federal de Curitiba, cabendo à Justiça Eleitoral dar, inicialmente, continuidade às investigações em curso"", afirmou Luiz Fernando Wowk Penteado.""A concessão do presente efeito suspensivo não obsta, de nenhuma forma, que com o prosseguimento das investigações haja, futuramente, caso se demonstre necessário, o encaminhamento das investigações policiais também à Justiça Comum.""A reportagem fez contato com a assessoria de Beto Richa, mas ainda não obteve retorno.",Desembargador põe inquérito contra Richa sob fiscalização da Justiça Eleitoral,"{pr, psdb}"
0,"Dodge afirma que ""gravíssimas e inúmeras consequências judiciais"" pesam contra Lula",pol__raquel_dogde-1779381.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641346-pgr-defende-no-supremo-que-prisao-de-lula-seja-mantida.html,"A procuradora-geral da República, Raquel Dodge, defendeu nesta terça-feira (31) a rejeição do pedido no qual o ex-presidente Luiz Inácio Lula da Silva pretende aguardar em liberdade o julgamento de mais um recurso contra a condenação na Operação Lava Jato.No parecer, Dodge afirma que a prisão de Lula deve ser mantida como forma de prevenção e repressão dos crimes cometidos pelo ex-presidente. Segundo a procuradora, pesam contra Lula ""gravíssimas e inúmeras consequências judiciais, as quais não encontram precedentes no sistema jurídico brasileiro"".""Luiz Inácio Lula da Silva foi eleito para o mais alto cargo do Executivo Federal com um ferrenho discurso anticorrupção, alardeando sua honestidade e prometendo combate aos dilapidadores dos cofres públicos. Elegeu-se em virtude de sua retórica de probidade e retidão. Tais fatos elevam sobremaneira o grau de censurabilidade da conduta do recorrente e devem ser punidos à altura"", argumentou.Raquel Dodge afirmou ainda que os crimes cometidos por Lula tiveram como motivação ""manter o esquema de cartel e corrupção na Petrobras funcionando"".""Os motivos dos crimes também ensejam avaliação desfavorável ao requerente. È evidente que o motivo dos crimes constituiu a ambição de enriquecimento desmedido e manutenção no poder, comprometendo o correto funcionamento do processo decisório da Petrobras, bem como interferindo e promovendo o desequilíbrio no sistema econômico e político do país"", completou.Lula está preso na Superintendência da Polícia Federal em Curitiba desde o dia 7 de abril, por determinação do juiz Sérgio Moro, que ordenou a execução provisória da pena de 12 anos e um mês de prisão pelos crimes de corrupção e lavagem de dinheiro, no caso do triplex em Guarujá (SP). A prisão foi executada com base na decisão do STF que autorizou prisões após o fim dos recursos na segunda instância da Justiça.O STF retoma nesta quarta-feira (1º) os trabalhos do segundo semestre após o recesso em julho, mas a data de julgamento do recurso ainda não foi definida. ",PGR defende no Supremo que prisão de Lula seja mantida,"{pr, sp}"
0,"Protesto é feito por integrantes do MST, MPA e CMP",43700283782_755994acc0_b-8420481.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641297-segurancas-retiram-do-stf-grupo-que-iniciou-greve-de-fome-pela-libertacao-de-lula.html,"Um grupo de seis pessoas deu início na tarde desta terça-feira (31) a uma greve de fome pela libertação do ex-presidente Luiz Inácio Lula da Silva (PT), condenado e preso na Operação Lava Jato. O ato, que durou 50 minutos, teve início às 16 horas em frente à sede do Supremo Tribunal Federal (STF), em Brasília. Formando um cordão, a equipe de seguranças da Corte forçou a saída do grupo do local com empurrões.Três grevistas caíram da escada que dá acesso ao Salão Branco da Corte, área externa do prédio usada para a passagem dos ministros quando chegam às sessões plenárias. Procurada, a assessoria de imprensa da Corte não retornou os questionamentos da reportagem sobre a retirada dos grevistas.Integram a greve de fome integrantes do Movimento dos Trabalhadores Rurais Sem Terra (MST), do Movimento dos Pequenos Agricultores (MPA) e da Central dos Movimentos Populares (CMP). De acordo com os coordenadores dos movimentos, os protestos vão ocorrer em Brasília, na frente da sede da Corte, e abrem uma série de atos que reivindicam a candidatura do petista, preso em Curitiba desde 7 de abril.""A ideia é só sair no dia em que Lula for solto, porque Lula representa para nós a possibilidade de restabelecer a ordem democrática, a soberania nacional e a dignidade para o povo brasileiro"", afirmou Jaime Amorim, integrante do MST de Pernambuco.De acordo com Frei Sérgio Antônio Görgen, um dos grevistas, quem decidirá o fim da greve são os ministros do Supremo. ""Nós vamos voltar todos os dias. Temos um local onde vamos permanecer, mas ainda estamos definindo qual será"", disse.""Qualquer coisa que acontecer com qualquer um de nós tem responsáveis com nome e sobrenome: ministra Cármen Lúcia, ministro Edson Fachin, ministro Luiz Fux, ministro Luís Roberto Barroso, ministra Rosa Weber e ministro Alexandre de Moraes"", disse Görgen. Os seis ministros citados por ele votaram pela rejeição do pedido de habeas corpus impetrado pela defesa de Lula, em 5 de abril, e que abriu caminho para a prisão do petista.A equipe de seguranças do Supremo isolou a área de acesso ao prédio principal da Corte. A Polícia Militar auxiliou no isolamento. Do lado de fora, cerca de 40 manifestantes carregando cartazes pró-Lula protestavam aos gritos de ""Judiciário golpista"", ""canalhas"", e ""injusta condenação (de Lula)"".Os grevistas almoçaram com um grupo de apoio em um espaço mantido pelos movimentos em Brasília. De acordo com Luiz Gonzaga (Gegê), líder da CMP, esta foi a última refeição deles até que o STF determine a libertação de Lula. Foi servido costela com mandioca, arroz, feijão e melancia de sobremesa.Esta é a terceira semana consecutiva em que há manifestações em frente à Suprema Corte do País. Na última terça-feira, 24, cerca de 20 manifestantes favoráveis ao ex-presidente jogaram tinta vermelha no Salão Branco da Corte. Uma semana antes, manifestantes criticaram decisões recentes do colegiado, o salário dos magistrados e a prisão do ex-presidente Lula.",Seguranças retiram do STF grupo que iniciou greve de fome pela libertação de Lula,"{df, pr, pt, pe}"
0,"Com a ruptura, emedebistas devem lançar candidatura própria ao governo",0,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641271-osmar-dias-desiste-de-alianca-com-mdb-no-parana.html,"O pré-candidato a governador do Paraná Osmar Dias (PDT) anunciou nesta terça-feira (31) que desistiu da aliança com MDB, cujo presidente estadual é o senador e pré-candidato a reeleição, Roberto Requião. Com a ruptura, o MDB deve lançar candidatura própria ao governo encabeçada pelo deputado federal João Arruda, sobrinho do senador.Apesar de confirmar a informação, a assessoria do PDT informou que irá se pronunciar ainda nesta terça por meio de nota. Na semana passada, em evento para empresários, Dias afirmou que a dificuldade para a formação da aliança girava em torno do acordo com o MDB nas eleições proporcionais. ""Uma aliança não se fecha assim, da noite para o dia"", afirmou o pré-candidato na sexta-feira, 27.Entre os emedebistas, militantes e prefeitos preferem a candidatura própria. Porém, deputados e o próprio senador Requião ainda não descartam a coligação. Políticos do MDB e de outros partidos relatam dificuldades de negociação com Dias.Para Arruda, que deve ser confirmado candidato pelo MDB nos próximos dias, a coligação com o PDT já está descartada pelas dificuldades de se chegar a um acordo com Dias. ""Eles não têm chapa, a chapa deles é um blefe, algo que estão tentando valorizar, mas que não existe. O MDB não pode esperar, todo mundo está só aguardando"", disse à reportagem.As conversas de PDT e MDB ocorriam desde o ano passado, quando Dias e Requião anunciaram que fariam um plano de governo em conjunto. Ambos os partidos integravam a oposição ao governo Beto Richa (PSDB), que deixou o cargo em abril para disputar uma vaga no Senado. Uma das condições do MDB para coligar com Osmar seria indicar o advogado Fernando Delazari, que foi secretário do governo Requião, como vice do pedetista.Hoje, Osmar Dias tem o PDT e o Solidariedade confirmados na coligação. Ele tenta fechar acordo com o Podemos, do seu irmão e pré-candidato à Presidência, Alvaro Dias. Dissidências do partido, porém, já declaram apoio ao deputado estadual Ratinho Junior (PSD) na corrida pelo Palácio Iguaçu.",Osmar Dias desiste de aliança com MDB no Paraná,"{pr, psdb, mdb, pode, pdt, psd, sd}"
0,Programa já ultrapassa 700 mil visualizações no YouTube,bolsonaro-8420694.jpg,https://www.jornaldocomercio.com/_conteudo/politica/2018/07/641203-roda-viva-com-bolsonaro-tem-segunda-melhor-audiencia-do-ano.html,"Com a entrevista do presidenciável Jair Bolsonaro nesta segunda (30), o Roda Viva alcançou sua segunda maior audiência do ano. Só não ultrapassou os números do programa que teve o juiz Sergio Moro como convidado, exibido em março. Na ocasião, o horário da TV Cultura conquistou o maior público em 18 anos, desde quando começou a computar a audiência.Em relação à exibição desta segunda, o semanal da TV Cultura fez 2,3 pontos de média com pico de 2,8 pontos, ocupando o quarto lugar no ranking das emissoras, segundo dados do Ibope na Grande São Paulo.Durante a apresentação do programa, o âncora Ricardo Lessa anunciou: ""Estamos, graças também aos seguidores do deputado, em primeiro lugar mundial no Twitter"".É preciso considerar ainda que a audiência do programa cresce quando a TV Cultura publica a edição do Roda Viva no YouTube. Até as 13h30 desta terça, a publicação na web ultrapassava 700 mil visualizações.",Roda Viva com Bolsonaro tem segunda melhor audiência do ano,{sp}
